,selected columns,mse,sqrt_mse
792,"(0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0)",275473.42747747264,524.8556253651785
793,"(0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1)",173631.3214103314,416.6909183199598
794,"(0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0)",275475.2541680493,524.8573655461541
795,"(0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1)",173632.24838623355,416.69203062481716
796,"(0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0)",267913.46199380024,517.6035761022138
797,"(0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1)",171830.01363635226,414.5238396477967
798,"(0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0)",267915.8597980814,517.6058923525518
799,"(0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1)",171831.06749802295,414.52511081721326
800,"(0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",226310.2473043839,475.7207661058995
801,"(0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1)",155451.031134729,394.2727877177539
802,"(0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0)",226311.13452870975,475.72169861034274
803,"(0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1)",155451.1521589993,394.2729411955623
804,"(0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0)",224797.76114960457,474.12842263421055
805,"(0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1)",155201.72122114885,393.9564966099034
806,"(0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0)",224798.64671769025,474.12935652381856
807,"(0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1)",155201.8732339571,393.9566895408137
808,"(0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",221029.99933141764,470.1382768201475
809,"(0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1)",155435.56798439068,394.25317751971346
810,"(0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0)",221030.79663432663,470.13912476449633
811,"(0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1)",155435.5709150164,394.25318123639335
812,"(0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0)",219617.1986302035,468.6333306863731
813,"(0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1)",154997.6226737553,393.69737448166364
814,"(0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0)",219617.9965933757,468.6341820582187
815,"(0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1)",154997.66155771932,393.69742386472296
816,"(0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0)",230891.32078039655,480.51151992475326
817,"(0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1)",156784.5443273289,395.9602812496841
818,"(0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0)",230893.05295295632,480.5133223470046
819,"(0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1)",156784.9252116202,395.9607622121417
820,"(0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0)",226771.3262509966,476.2051304333003
821,"(0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1)",156371.2849346663,395.438092417342
822,"(0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0)",226773.0203234348,476.2069091513003
823,"(0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1)",156371.63066970004,395.43852957153786
824,"(0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",225387.09404066834,474.74950662498674
825,"(0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1)",155417.86842751567,394.23072993808546
826,"(0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0)",225388.78478861233,474.75128729537147
827,"(0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1)",155418.23503657704,394.23119490544764
828,"(0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0)",223582.53661988024,472.8451507839329
829,"(0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1)",155282.62693789625,394.05916679845967
830,"(0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0)",223584.29647204847,472.8470116983383
831,"(0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1)",155282.97768972465,394.0596118479089
832,"(0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0)",272438.98063686385,521.9568762233753
833,"(0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1)",170767.64060244904,413.2404150158223
834,"(0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0)",272437.88551298983,521.9558271664278
835,"(0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1)",170767.08479916718,413.2397425214172
836,"(0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0)",264496.67371101165,514.292400985093
837,"(0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1)",169557.4126233865,411.7734967471638
838,"(0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0)",264495.8333196318,514.2915839478921
839,"(0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1)",169556.90837461565,411.7728844577016
840,"(0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0)",266088.71022731176,515.8378720366621
841,"(0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1)",168994.39184542032,411.0892747876309
842,"(0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0)",266087.6635636805,515.8368575079533
843,"(0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1)",168993.8225456029,411.0885823585993
844,"(0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0)",258592.44855577624,508.5198605322866
845,"(0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1)",167882.38050381985,409.7345244226069
846,"(0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0)",258591.63806193377,508.5190636170229
847,"(0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1)",167881.85821761654,409.7338870750338
848,"(0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0)",277960.32003311644,527.2194230423576
849,"(0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1)",173363.0342450664,416.36886800656265
850,"(0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0)",277959.9513655942,527.2190734083832
851,"(0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1)",173362.87317021826,416.3686745784537
852,"(0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0)",266729.7505260963,516.4588565666159
853,"(0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1)",170798.86845797714,413.27819741425645
854,"(0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0)",266729.9949494702,516.4590932004878
855,"(0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1)",170798.82435365225,413.27814405512936
856,"(0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0)",271569.85925384104,521.1236506375824
857,"(0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1)",171682.87619809032,414.34632398283725
858,"(0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0)",271569.26733531134,521.1230827120512
859,"(0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1)",171682.67573471778,414.34608207960383
860,"(0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0)",265299.99716321914,515.0728076332696
861,"(0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1)",170282.34415579258,412.6528130956974
862,"(0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0)",265300.2607754453,515.0730635312289
863,"(0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1)",170282.34408876125,412.65281301447743
864,"(0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0)",223403.09620022392,472.6553672605696
865,"(0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1)",153443.35570751308,391.7184648539217
866,"(0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0)",223403.1434461119,472.65541723978146
867,"(0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1)",153443.03854975253,391.71806002500387
868,"(0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0)",222811.1117225,472.0287191713021
869,"(0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1)",153540.11399033194,391.84195026864074
870,"(0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0)",222811.15500222705,472.02876501567897
871,"(0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1)",153539.8096939378,391.8415619787388
872,"(0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0)",218298.36359068783,467.22410424836585
873,"(0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1)",153488.9272507581,391.77662928096936
874,"(0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0)",218298.3705739785,467.22411172153613
875,"(0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1)",153488.51633123556,391.7761048497414
876,"(0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0)",217746.7012461111,466.633369194822
877,"(0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1)",153379.19938332838,391.63656543194276
878,"(0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0)",217746.70561843025,466.63337387978396
879,"(0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1)",153378.8127093872,391.63607176738356
880,"(0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0)",228100.60789703816,477.59879386053535
881,"(0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1)",154887.53406381118,393.55753590016695
882,"(0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0)",228101.40821740072,477.59963171824234
883,"(0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1)",154887.43119146774,393.55740520471437
884,"(0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0)",224746.60268141385,474.07446955242574
885,"(0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1)",154675.20783277234,393.28769092456014
886,"(0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0)",224747.43245426356,474.07534470194037
887,"(0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1)",154675.07029895153,393.28751607310335
888,"(0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0)",223330.2353892788,472.57828493200867
889,"(0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1)",153862.87426893244,392.2535841377774
890,"(0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0)",223330.9508522243,472.5790419096305
891,"(0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1)",153862.75064808805,392.2534265600341
892,"(0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0)",221862.6812006912,471.02301557428297
893,"(0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1)",153771.41665840452,392.13698710833756
894,"(0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0)",221863.5057152593,471.02389081155883
895,"(0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1)",153771.26938027173,392.1367993191556
896,"(0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0)",279157.67887174466,528.3537440690135
897,"(0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1)",174089.9737445639,417.2409061256625
898,"(0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0)",279159.4939341788,528.3554617245654
899,"(0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1)",174090.83842471358,417.2419423125072
900,"(0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0)",268949.0993800493,518.603026774863
901,"(0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1)",171882.89703791216,414.5876228711033
902,"(0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0)",268951.4645109232,518.6053070601217
903,"(0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1)",171883.84243246325,414.58876303207165
904,"(0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0)",272348.37560593605,521.8700754076018
905,"(0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1)",171978.50696518453,414.7029141025953
906,"(0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0)",272350.1191198875,521.8717458532196
907,"(0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1)",171979.21432659734,414.7037669549161
908,"(0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0)",262653.65432322334,512.4974676261565
909,"(0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1)",169956.17532760883,412.2574139146667
910,"(0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0)",262655.89992505714,512.4996584633566
911,"(0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1)",169956.95400806505,412.2583583240794
912,"(0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0)",283186.1239091672,532.1523502806008
913,"(0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1)",176023.49773925586,419.55154360251834
914,"(0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0)",283188.2948658416,532.1543900653659
915,"(0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1)",176024.59205635625,419.55284775145583
916,"(0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0)",270510.2467980532,520.1059957336131
917,"(0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1)",172837.9783598853,415.7378721741445
918,"(0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0)",270513.31115961797,520.1089416262885
919,"(0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1)",172839.22935046707,415.73937671390604
920,"(0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0)",275650.4928265844,525.0242783210929
921,"(0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1)",173757.4639226505,416.8422530438229
922,"(0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0)",275652.6186966415,525.0263028617152
923,"(0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1)",173758.54810289358,416.84355351005917
924,"(0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0)",268338.9985688562,518.0144771807601
925,"(0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1)",172019.9001633043,414.75281814992445
926,"(0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0)",268342.19726924784,518.0175646339108
927,"(0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1)",172021.2472717283,414.7544421362215
928,"(0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0)",228683.97360325366,478.2091316602535
929,"(0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1)",155637.74402625923,394.5094980178034
930,"(0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0)",228686.54252734728,478.2118176366486
931,"(0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1)",155638.17106766393,394.51003924826034
932,"(0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0)",226245.58678466297,475.65280066941995
933,"(0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1)",155338.04701033546,394.12948000667933
934,"(0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0)",226248.0468417171,475.65538664217513
935,"(0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1)",155338.48391905782,394.1300342768333
936,"(0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",223184.70911132015,472.4242892901678
937,"(0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1)",155392.95677954244,394.1991334079039
938,"(0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0)",223187.05923007862,472.42677658032744
939,"(0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1)",155393.09696808542,394.1993112222362
940,"(0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0)",220903.80607872922,470.00404900248384
941,"(0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1)",155006.68886407933,393.7088884748214
942,"(0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0)",220906.05357906123,470.0064399336048
943,"(0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1)",155006.86966754386,393.7091180904296
944,"(0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0)",232073.27053230844,481.73983697874564
945,"(0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1)",156854.1311110601,396.04814241586854
946,"(0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0)",232076.22287534183,481.74290121945944
947,"(0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1)",156854.75068844022,396.0489246146746
948,"(0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0)",227751.88730454506,477.23357730208494
949,"(0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1)",156411.9631133086,395.4895233926034
950,"(0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0)",227754.8441696174,477.236675214319
951,"(0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1)",156412.52187239617,395.49022980649744
952,"(0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",226018.22554924237,475.4137414392251
953,"(0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1)",155453.12263748812,394.27544006378093
954,"(0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0)",226021.06643209816,475.416729230365
955,"(0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1)",155453.68415197282,394.276152147163
956,"(0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0)",224029.75246959235,473.3178133871494
957,"(0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1)",155288.88689488714,394.0671096334825
958,"(0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0)",224032.71594176572,473.3209439077947
959,"(0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1)",155289.42347203774,394.0677904524014
960,"(0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0)",278167.9840131112,527.4163289215752
961,"(0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1)",173377.50700897415,416.3862473821321
962,"(0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0)",278169.3355757965,527.4176102253284
963,"(0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1)",173378.11147453546,416.3869732286728
964,"(0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0)",268235.63787940686,517.9147013547761
965,"(0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1)",171291.09309166,413.87328144211
966,"(0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0)",268237.58457717294,517.916580712737
967,"(0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1)",171291.79554293884,413.87413007210154
968,"(0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0)",271557.2430263498,521.1115456659445
969,"(0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1)",171363.24198152396,413.96043528521415
970,"(0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0)",271558.5431650317,521.1127931312296
971,"(0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1)",171363.70674369013,413.960996645445
972,"(0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0)",262118.1057655944,511.97471203722006
973,"(0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1)",169450.91356091338,411.6441589053747
974,"(0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0)",262119.9517425084,511.9765148349174
975,"(0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1)",169451.46384933588,411.6448273078819
976,"(0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0)",281675.43888004386,530.731041941249
977,"(0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1)",175101.37774034706,418.45116529930596
978,"(0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0)",281677.1113317192,530.7326175502304
979,"(0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1)",175102.19419102976,418.45214086085133
980,"(0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0)",269666.06987028406,519.2938184402776
981,"(0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1)",172163.74049595807,414.92618680430144
982,"(0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0)",269668.65241162316,519.2963050240422
983,"(0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1)",172164.71941433355,414.9273664321667
984,"(0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0)",273315.64845348464,522.7959912370069
985,"(0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1)",172516.2581121319,415.35076515173523
986,"(0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0)",273317.2792445598,522.7975509167577
987,"(0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1)",172517.06024861764,415.35173076396063
988,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0)",266591.59620107996,516.3250877122667
989,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1)",170962.39236259568,413.4759876493382
990,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0)",266594.25978135015,516.3276670694203
991,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1)",170963.43703443737,413.47725092734834
992,"(0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0)",228049.3361826323,477.54511429040116
993,"(0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1)",154744.70477304503,393.3760348229732
994,"(0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0)",228051.58383265603,477.54746762249306
995,"(0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1)",154744.93644541124,393.37632928966536
996,"(0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0)",225689.8732381228,475.0682827111517
997,"(0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1)",154498.3074581084,393.0627271290276
998,"(0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0)",225692.033764716,475.0705566173471
999,"(0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1)",154498.54986418024,393.06303548436125
1000,"(0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0)",222615.4086697939,471.82137368902005
1001,"(0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1)",154501.09619536725,393.06627455858796
1002,"(0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0)",222617.4511286673,471.82353812486645
1003,"(0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1)",154501.0513494547,393.0662175123356
1004,"(0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0)",220411.09771978203,469.47960309238357
1005,"(0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1)",154168.88600063455,392.6434591338999
1006,"(0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0)",220413.0608115581,469.4816937981268
1007,"(0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1)",154168.88426099333,392.64345691860615
1008,"(0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0)",231099.5895363177,480.72818675038985
1009,"(0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1)",155796.3372498407,394.7104473532981
1010,"(0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0)",231102.21049532824,480.73091277275716
1011,"(0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1)",155796.75473886318,394.71097620773503
1012,"(0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0)",227001.95297372265,476.44721950466106
1013,"(0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1)",155416.460684629,394.2289445038619
1014,"(0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0)",227004.58723126882,476.44998397656474
1015,"(0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1)",155416.81496602384,394.22939383818635
1016,"(0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0)",224704.9341350941,474.0305202569705
1017,"(0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1)",154337.05928659305,392.8575559749272
1018,"(0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0)",224707.44533073655,474.0331690195703
1019,"(0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1)",154337.41703661886,392.8580112923992
1020,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)",222890.2900835962,472.112582000942
1021,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1)",154192.8030334005,392.67391437858527
1022,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)",222892.91077748686,472.11535748955134
1023,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",154193.12596752492,392.67432557722043
1024,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",315564.98091721634,561.751707533868
1025,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",261603.56663137046,511.47196074796756
1026,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",315569.6770173585,561.7558873900285
1027,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",261606.68409570464,511.47500828066336
1028,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",312301.40596132877,558.8393382371438
1029,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",261156.35959037388,511.03459725381987
1030,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",312305.98976746254,558.8434394062997
1031,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",261159.45805560116,511.03762880594337
1032,"(1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",303320.1861521267,550.7451190452138
1033,"(1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",248808.07663883624,498.8066525607254
1034,"(1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",303324.6855608897,550.7492038676858
1035,"(1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",248810.91001891322,498.8094927113088
1036,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",299981.8869095128,547.7060223418333
1037,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",248341.44537250727,498.3386854063281
1038,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",299986.2686057935,547.7100223711388
1039,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",248344.2573264867,498.34150672654863
1040,"(1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",311016.8501048188,557.6888470328404
1041,"(1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",256387.64073282486,506.3473518572254
1042,"(1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",311021.2123895205,557.6927580572662
1043,"(1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",256390.7128701542,506.3503854744797
1044,"(1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",304117.35852656927,551.4683658439252
1045,"(1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",253981.32638997998,503.96560040342035
1046,"(1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",304121.3967395805,551.4720271596561
1047,"(1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",253984.35917518652,503.96860931528914
1048,"(1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",303615.67793319066,551.0133191976313
1049,"(1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",249383.93494076858,499.383554936252
1050,"(1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",303620.8787438425,551.0180384922462
1051,"(1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",249386.95430826783,499.3865780217444
1052,"(1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",301721.49091253604,549.2918085248824
1053,"(1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",248930.6979671035,498.9295521084149
1054,"(1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",301726.6989681152,549.2965492046307
