Date,Hour,Toronto,HOEP
2016-04-26,3,4426,-4.13
2016-04-26,4,4479,-3.93
2016-04-26,5,4696,-2.47
2016-04-26,6,5241,7.82
2016-04-26,7,5859,32.84
2016-04-26,8,6130,15.01
2016-04-26,9,6300,17.51
2016-04-26,10,6309,10.1
2016-04-26,11,6359,12.2
2016-04-26,12,6332,8.93
2016-04-26,13,6320,9.7
2016-04-26,14,6275,8.38
2016-04-26,15,6226,5.44
2016-04-26,16,6201,11.53
2016-04-26,17,6154,12.21
2016-04-26,18,6031,6.59
2016-04-26,19,5947,12.61
2016-04-26,20,6110,12.78
2016-04-26,21,6075,12.86
2016-04-26,22,5659,5.57
2016-04-26,23,5174,3.43
2016-04-26,24,4818,-2.07
2016-04-27,1,4619,-0.84
2016-04-27,2,4491,-3.39
2016-04-27,3,4448,-4.1
2016-04-27,4,4498,-3.14
2016-04-27,5,4734,2.01
2016-04-27,6,5196,4.58
2016-04-27,7,5633,7.93
2016-04-27,8,5785,8.92
2016-04-27,9,5881,2.4
2016-04-27,10,5950,4.36
2016-04-27,11,5951,3.53
2016-04-27,12,5900,4.77
2016-04-27,13,5906,5.95
2016-04-27,14,5844,5.46
2016-04-27,15,5841,5.17
2016-04-27,16,5848,4.24
2016-04-27,17,5843,4.87
2016-04-27,18,5795,5.92
2016-04-27,19,5807,7.8
2016-04-27,20,6020,13.86
2016-04-27,21,6006,6.62
2016-04-27,22,5581,5.84
2016-04-27,23,5094,3.17
2016-04-27,24,4728,0.4
2016-04-28,1,4542,-2.95
2016-04-28,2,4426,-4.01
2016-04-28,3,4367,-4.1
2016-04-28,4,4418,-3.55
2016-04-28,5,4636,-2.23
2016-04-28,6,5116,0.39
2016-04-28,7,5660,0.0
2016-04-28,8,5865,0.78
2016-04-28,9,5876,0.0
2016-04-28,10,5929,3.18
2016-04-28,11,6021,0.0
2016-04-28,12,6026,0.0
2016-04-28,13,6053,0.0
2016-04-28,14,6018,0.0
2016-04-28,15,5961,2.72
2016-04-28,16,5989,6.67
2016-04-28,17,5995,5.98
2016-04-28,18,5943,5.83
2016-04-28,19,5951,53.93
2016-04-28,20,6090,8.66
2016-04-28,21,6016,10.87
2016-04-28,22,5604,3.76
2016-04-28,23,5123,2.03
2016-04-28,24,4743,-2.12
2016-04-29,1,4498,-4.04
2016-04-29,2,4366,-4.21
2016-04-29,3,4323,-4.27
2016-04-29,4,4349,-4.22
2016-04-29,5,4561,-2.83
2016-04-29,6,5021,4.93
2016-04-29,7,5602,5.25
2016-04-29,8,5825,4.69
2016-04-29,9,5909,5.81
2016-04-29,10,5981,0.77
2016-04-29,11,6024,5.74
2016-04-29,12,5950,3.31
2016-04-29,13,5923,5.45
2016-04-29,14,5871,3.08
2016-04-29,15,5787,5.74
2016-04-29,16,5719,0.87
2016-04-29,17,5682,2.01
2016-04-29,18,5654,0.0
2016-04-29,19,5646,2.72
2016-04-29,20,5788,8.04
2016-04-29,21,5756,17.51
2016-04-29,22,5415,11.58
2016-04-29,23,4965,11.56
2016-04-29,24,4612,7.33
2016-04-30,1,4381,4.3
2016-04-30,2,4245,0.9
2016-04-30,3,4156,-4.1
2016-04-30,4,4139,5.84
2016-04-30,5,4211,0.0
2016-04-30,6,4304,-1.25
2016-04-30,7,4521,-0.25
2016-04-30,8,4779,0.0
2016-04-30,9,4980,-2.04
2016-04-30,10,5104,-3.0
2016-04-30,11,5169,-3.28
2016-04-30,12,5145,-3.92
2016-04-30,13,5074,-4.15
2016-04-30,14,4986,-4.1
2016-04-30,15,4935,-4.1
2016-04-30,16,4938,-2.8
2016-04-30,17,4992,1.19
2016-04-30,18,5007,1.37
2016-04-30,19,5008,3.89
2016-04-30,20,5184,5.87
2016-04-30,21,5137,0.0
2016-04-30,22,4891,-0.25
2016-04-30,23,4559,-2.09
2016-04-30,24,4266,-4.27
2016-05-01,1,4066,-4.73
2016-05-01,2,3930,-4.82
2016-05-01,3,3858,-4.42
2016-05-01,4,3846,-4.4
2016-05-01,5,3905,-4.37
2016-05-01,6,3977,-4.33
2016-05-01,7,4161,-3.76
2016-05-01,8,4495,0.53
2016-05-01,9,4825,6.46
2016-05-01,10,5093,12.98
2016-05-01,11,5243,13.7
2016-05-01,12,5313,13.31
2016-05-01,13,5267,13.07
2016-05-01,14,5227,10.39
2016-05-01,15,5246,13.19
2016-05-01,16,5327,13.22
2016-05-01,17,5422,12.95
2016-05-01,18,5423,11.82
2016-05-01,19,5428,11.44
2016-05-01,20,5510,13.55
2016-05-01,21,5432,4.72
2016-05-01,22,5145,8.74
2016-05-01,23,4737,6.17
2016-05-01,24,4411,2.05
2016-05-02,1,4208,1.63
2016-05-02,2,4122,4.03
2016-05-02,3,4082,5.85
2016-05-02,4,4135,5.83
2016-05-02,5,4393,5.62
2016-05-02,6,4980,12.5
2016-05-02,7,5601,12.28
2016-05-02,8,5841,14.34
2016-05-02,9,5977,12.87
2016-05-02,10,6044,11.83
2016-05-02,11,6086,11.85
2016-05-02,12,6097,14.14
2016-05-02,13,6061,12.63
2016-05-02,14,5985,12.73
2016-05-02,15,5906,9.84
2016-05-02,16,5883,11.14
2016-05-02,17,5881,9.6
2016-05-02,18,5821,9.52
2016-05-02,19,5779,7.13
2016-05-02,20,5925,8.75
2016-05-02,21,5926,12.5
2016-05-02,22,5517,10.04
2016-05-02,23,5028,12.2
2016-05-02,24,4659,11.55
2016-05-03,1,4435,5.69
2016-05-03,2,4306,5.82
2016-05-03,3,4260,4.83
2016-05-03,4,4305,4.86
2016-05-03,5,4552,5.04
2016-05-03,6,4992,3.97
2016-05-03,7,5523,-1.74
2016-05-03,8,5709,-2.39
2016-05-03,9,5781,-2.24
2016-05-03,10,5830,4.92
2016-05-03,11,5860,5.85
2016-05-03,12,5888,5.87
2016-05-03,13,5890,5.83
2016-05-03,14,5917,5.63
2016-05-03,15,5902,0.38
2016-05-03,16,5902,5.1
2016-05-03,17,5944,5.79
2016-05-03,18,5874,5.9
2016-05-03,19,5847,6.72
2016-05-03,20,5974,9.25
2016-05-03,21,5870,8.02
2016-05-03,22,5475,3.84
2016-05-03,23,4994,0.5
2016-05-03,24,4593,-1.25
2016-05-04,1,4401,-2.52
2016-05-04,2,4276,-3.92
2016-05-04,3,4250,-4.1
2016-05-04,4,4293,-3.83
2016-05-04,5,4523,-0.34
2016-05-04,6,4944,1.79
2016-05-04,7,5468,6.94
2016-05-04,8,5632,8.61
2016-05-04,9,5746,7.6
2016-05-04,10,5854,6.14
2016-05-04,11,5845,1.89
2016-05-04,12,5892,0.0
2016-05-04,13,5908,0.0
2016-05-04,14,5893,0.0
2016-05-04,15,5875,0.0
2016-05-04,16,5881,0.0
2016-05-04,17,5882,3.6
2016-05-04,18,5792,3.28
2016-05-04,19,5766,8.58
2016-05-04,20,5914,11.0
2016-05-04,21,5900,12.74
2016-05-04,22,5470,9.37
2016-05-04,23,4969,8.24
2016-05-04,24,4601,2.72
2016-05-05,1,4380,0.0
2016-05-05,2,4252,-2.27
2016-05-05,3,4197,-4.01
2016-05-05,4,4228,-3.18
2016-05-05,5,4463,-1.5
2016-05-05,6,4909,0.88
2016-05-05,7,5494,3.43
2016-05-05,8,5759,5.75
2016-05-05,9,5916,1.15
2016-05-05,10,6008,0.0
2016-05-05,11,6050,0.0
2016-05-05,12,5998,1.53
2016-05-05,13,5984,0.0
2016-05-05,14,5999,0.0
2016-05-05,15,5964,0.0
2016-05-05,16,5980,0.0
2016-05-05,17,5938,0.0
2016-05-05,18,5825,0.0
2016-05-05,19,5783,4.16
2016-05-05,20,5886,9.94
2016-05-05,21,5877,9.97
2016-05-05,22,5489,4.3
2016-05-05,23,4987,3.03
2016-05-05,24,4600,1.24
2016-05-06,1,4364,0.0
2016-05-06,2,4255,0.0
2016-05-06,3,4202,0.0
2016-05-06,4,4233,0.0
2016-05-06,5,4437,2.72
2016-05-06,6,4846,3.75
2016-05-06,7,5377,10.11
2016-05-06,8,5627,5.99
2016-05-06,9,5797,5.94
2016-05-06,10,5921,5.78
2016-05-06,11,5988,5.78
2016-05-06,12,5970,5.82
2016-05-06,13,5979,2.76
2016-05-06,14,5936,3.47
2016-05-06,15,5886,5.71
2016-05-06,16,5861,5.45
2016-05-06,17,5808,5.84
2016-05-06,18,5677,8.04
2016-05-06,19,5607,12.56
2016-05-06,20,5709,12.85
2016-05-06,21,5736,9.58
2016-05-06,22,5368,9.09
2016-05-06,23,4881,19.94
2016-05-06,24,4446,10.15
2016-05-07,1,4228,8.1
2016-05-07,2,4077,6.53
2016-05-07,3,3998,1.94
2016-05-07,4,3939,0.0
2016-05-07,5,3981,0.0
2016-05-07,6,4045,0.38
2016-05-07,7,4313,5.76
2016-05-07,8,4636,8.07
2016-05-07,9,4907,12.96
2016-05-07,10,5061,7.3
2016-05-07,11,5153,5.9
2016-05-07,12,5197,18.76
2016-05-07,13,5205,21.85
2016-05-07,14,5175,11.53
2016-05-07,15,5117,12.27
2016-05-07,16,5138,9.43
2016-05-07,17,5186,2.8
2016-05-07,18,5123,0.0
2016-05-07,19,5091,0.0
2016-05-07,20,5195,4.86
2016-05-07,21,5118,0.0
2016-05-07,22,4857,2.13
2016-05-07,23,4543,0.0
2016-05-07,24,4232,0.39
2016-05-08,1,4027,0.0
2016-05-08,2,3897,1.17
2016-05-08,3,3818,2.29
2016-05-08,4,3801,0.0
2016-05-08,5,3847,3.68
2016-05-08,6,3865,4.97
2016-05-08,7,4060,10.15
2016-05-08,8,4331,7.4
2016-05-08,9,4572,10.1
2016-05-08,10,4719,8.05
2016-05-08,11,4805,5.82
2016-05-08,12,4902,5.81
2016-05-08,13,4922,3.62
2016-05-08,14,4888,1.56
2016-05-08,15,4859,0.0
2016-05-08,16,4882,0.39
2016-05-08,17,4924,0.0
2016-05-08,18,4933,-1.25
2016-05-08,19,4962,5.85
2016-05-08,20,5108,42.72
2016-05-08,21,5263,16.61
2016-05-08,22,5061,19.04
2016-05-08,23,4672,8.63
2016-05-08,24,4364,5.85
2016-05-09,1,4181,6.04
2016-05-09,2,4095,5.95
2016-05-09,3,4065,5.87
2016-05-09,4,4108,7.34
2016-05-09,5,4390,13.47
2016-05-09,6,4824,12.08
2016-05-09,7,5428,17.97
2016-05-09,8,5659,14.36
2016-05-09,9,5806,11.59
2016-05-09,10,5898,8.73
2016-05-09,11,5946,14.43
2016-05-09,12,5932,5.95
2016-05-09,13,5942,10.91
2016-05-09,14,5886,5.84
2016-05-09,15,5864,3.66
2016-05-09,16,5875,4.83
2016-05-09,17,5860,10.11
2016-05-09,18,5815,14.07
2016-05-09,19,5784,14.43
2016-05-09,20,5902,15.2
2016-05-09,21,5917,13.51
2016-05-09,22,5492,23.41
2016-05-09,23,4980,6.66
2016-05-09,24,4595,3.32
2016-05-10,1,4372,0.88
2016-05-10,2,4254,0.0
2016-05-10,3,4202,0.0
2016-05-10,4,4240,0.0
2016-05-10,5,4466,0.0
2016-05-10,6,4900,0.0
2016-05-10,7,5453,1.97
2016-05-10,8,5675,5.69
2016-05-10,9,5787,5.93
2016-05-10,10,5901,5.94
2016-05-10,11,5919,6.43
2016-05-10,12,5912,6.91
2016-05-10,13,5926,3.33
2016-05-10,14,5907,0.0
2016-05-10,15,5881,0.0
2016-05-10,16,5915,3.61
2016-05-10,17,5913,8.08
2016-05-10,18,5824,7.72
2016-05-10,19,5777,12.54
2016-05-10,20,5873,13.01
2016-05-10,21,5862,10.08
2016-05-10,22,5478,5.9
2016-05-10,23,4965,0.98
2016-05-10,24,4589,0.0
2016-05-11,1,4372,0.0
2016-05-11,2,4254,0.0
2016-05-11,3,4216,-0.05
2016-05-11,4,4256,0.0
2016-05-11,5,4469,0.0
2016-05-11,6,4881,0.4
2016-05-11,7,5458,1.89
2016-05-11,8,5703,1.66
2016-05-11,9,5814,0.0
2016-05-11,10,5906,0.0
2016-05-11,11,5956,0.0
2016-05-11,12,5978,4.35
2016-05-11,13,6020,12.61
2016-05-11,14,5985,13.41
2016-05-11,15,5974,14.42
2016-05-11,16,5997,14.37
2016-05-11,17,5975,36.03
2016-05-11,18,5903,14.01
2016-05-11,19,5835,34.71
2016-05-11,20,5868,21.2
2016-05-11,21,5876,14.68
2016-05-11,22,5511,14.37
2016-05-11,23,4950,1.78
2016-05-11,24,4570,0.5
2016-05-12,1,4361,0.0
2016-05-12,2,4206,-1.02
2016-05-12,3,4183,0.0
2016-05-12,4,4212,0.0
2016-05-12,5,4416,0.89
2016-05-12,6,4846,1.76
2016-05-12,7,5438,19.72
2016-05-12,8,5695,20.28
2016-05-12,9,5849,14.6
2016-05-12,10,5978,14.09
2016-05-12,11,6082,12.98
2016-05-12,12,6118,13.21
2016-05-12,13,6149,13.33
2016-05-12,14,6156,14.09
2016-05-12,15,6151,14.34
2016-05-12,16,6171,15.32
2016-05-12,17,6112,16.96
2016-05-12,18,6010,14.67
2016-05-12,19,5956,15.72
2016-05-12,20,5997,14.76
2016-05-12,21,5952,8.77
2016-05-12,22,5538,15.19
2016-05-12,23,5028,15.43
2016-05-12,24,4642,8.77
2016-05-13,1,4379,2.48
2016-05-13,2,4225,-4.28
2016-05-13,3,4187,-4.79
2016-05-13,4,4203,-3.85
2016-05-13,5,4379,0.0
2016-05-13,6,4824,2.11
2016-05-13,7,5479,13.53
2016-05-13,8,5739,16.77
2016-05-13,9,5899,14.22
2016-05-13,10,6028,14.28
2016-05-13,11,6131,9.67
2016-05-13,12,6126,1.35
2016-05-13,13,6140,4.62
2016-05-13,14,6105,7.21
2016-05-13,15,6031,5.72
2016-05-13,16,5994,0.83
2016-05-13,17,5897,0.0
2016-05-13,18,5814,0.0
2016-05-13,19,5722,3.08
2016-05-13,20,5830,3.56
2016-05-13,21,5769,10.42
2016-05-13,22,5400,5.23
2016-05-13,23,4947,11.12
2016-05-13,24,4546,13.6
2016-05-14,1,4274,14.06
2016-05-14,2,4102,13.22
2016-05-14,3,4035,13.23
2016-05-14,4,3950,3.38
2016-05-14,5,4009,-1.75
2016-05-14,6,4126,-0.51
2016-05-14,7,4377,-0.75
2016-05-14,8,4755,0.0
2016-05-14,9,5110,0.0
2016-05-14,10,5324,0.0
2016-05-14,11,5490,1.29
2016-05-14,12,5410,2.18
2016-05-14,13,5279,0.0
2016-05-14,14,5185,0.0
2016-05-14,15,5117,0.0
2016-05-14,16,5112,1.48
2016-05-14,17,5133,7.22
2016-05-14,18,5116,0.0
2016-05-14,19,5051,4.17
2016-05-14,20,5109,7.94
2016-05-14,21,5203,8.44
2016-05-14,22,4981,5.71
2016-05-14,23,4668,3.46
2016-05-14,24,4352,0.0
2016-05-15,1,4144,0.0
2016-05-15,2,4007,-0.51
2016-05-15,3,3946,-0.02
2016-05-15,4,3931,-1.55
2016-05-15,5,3975,0.0
2016-05-15,6,4015,0.0
2016-05-15,7,4218,0.0
2016-05-15,8,4548,0.4
2016-05-15,9,4841,0.79
2016-05-15,10,5014,0.0
2016-05-15,11,5109,1.28
2016-05-15,12,5137,2.44
2016-05-15,13,5129,0.0
2016-05-15,14,5109,0.0
2016-05-15,15,5109,7.79
2016-05-15,16,5164,25.94
2016-05-15,17,5246,20.86
2016-05-15,18,5245,10.41
2016-05-15,19,5293,15.05
2016-05-15,20,5451,62.89
2016-05-15,21,5564,141.29
2016-05-15,22,5285,35.65
2016-05-15,23,4920,4.24
2016-05-15,24,4559,2.15
2016-05-16,1,4360,1.31
2016-05-16,2,4260,0.0
2016-05-16,3,4239,0.0
2016-05-16,4,4289,0.0
2016-05-16,5,4549,4.4
2016-05-16,6,4987,7.25
2016-05-16,7,5574,28.28
2016-05-16,8,5809,24.08
2016-05-16,9,5896,12.28
2016-05-16,10,5994,5.7
2016-05-16,11,6033,2.27
2016-05-16,12,5986,1.8
2016-05-16,13,5997,0.0
2016-05-16,14,5990,0.0
2016-05-16,15,5983,5.62
2016-05-16,16,6136,5.26
2016-05-16,17,6112,5.56
2016-05-16,18,5957,5.28
2016-05-16,19,6018,5.51
2016-05-16,20,6106,11.48
2016-05-16,21,5940,4.76
2016-05-16,22,5507,1.94
2016-05-16,23,4997,3.76
2016-05-16,24,4645,0.49
2016-05-17,1,4421,6.71
2016-05-17,2,4305,6.81
2016-05-17,3,4262,5.99
2016-05-17,4,4266,5.95
2016-05-17,5,4459,12.18
2016-05-17,6,4913,15.65
2016-05-17,7,5562,15.77
2016-05-17,8,5788,14.03
2016-05-17,9,5869,15.07
2016-05-17,10,5880,14.38
2016-05-17,11,5959,14.37
2016-05-17,12,5958,7.84
2016-05-17,13,5968,7.87
2016-05-17,14,5941,12.58
2016-05-17,15,5947,6.0
2016-05-17,16,5932,8.44
2016-05-17,17,5919,9.19
2016-05-17,18,5839,8.72
2016-05-17,19,5792,10.29
2016-05-17,20,5843,9.58
2016-05-17,21,5933,12.16
2016-05-17,22,5555,11.84
2016-05-17,23,5031,7.77
2016-05-17,24,4624,7.09
2016-05-18,1,4398,1.94
2016-05-18,2,4266,2.75
2016-05-18,3,4227,4.74
2016-05-18,4,4262,5.67
2016-05-18,5,4474,8.83
2016-05-18,6,4909,5.14
2016-05-18,7,5487,10.03
2016-05-18,8,5737,5.88
2016-05-18,9,5834,6.02
2016-05-18,10,5934,14.23
2016-05-18,11,5991,13.56
2016-05-18,12,5977,11.01
2016-05-18,13,5997,13.76
2016-05-18,14,5974,5.86
2016-05-18,15,5985,11.88
2016-05-18,16,6011,13.41
2016-05-18,17,5975,13.65
2016-05-18,18,5885,12.41
2016-05-18,19,5815,14.92
2016-05-18,20,5890,17.15
2016-05-18,21,5911,16.91
2016-05-18,22,5515,16.78
2016-05-18,23,4993,14.81
2016-05-18,24,4613,8.77
2016-05-19,1,4378,14.37
2016-05-19,2,4244,14.38
2016-05-19,3,4158,14.36
2016-05-19,4,4236,13.68
2016-05-19,5,4423,13.49
2016-05-19,6,4897,14.26
2016-05-19,7,5486,15.41
2016-05-19,8,5733,14.82
2016-05-19,9,5825,17.08
2016-05-19,10,5931,17.29
2016-05-19,11,6028,36.26
2016-05-19,12,6050,30.11
2016-05-19,13,6086,21.11
2016-05-19,14,6078,13.9
2016-05-19,15,6053,16.07
2016-05-19,16,6012,16.86
2016-05-19,17,5972,17.3
2016-05-19,18,5882,14.42
2016-05-19,19,5832,14.99
2016-05-19,20,5925,14.35
2016-05-19,21,5937,13.97
2016-05-19,22,5542,15.92
2016-05-19,23,5038,16.87
2016-05-19,24,4619,11.56
2016-05-20,1,4380,12.77
2016-05-20,2,4239,12.85
2016-05-20,3,4169,12.14
2016-05-20,4,4205,14.46
2016-05-20,5,4384,15.52
2016-05-20,6,4773,13.2
2016-05-20,7,5369,14.97
2016-05-20,8,5652,17.29
2016-05-20,9,5851,14.66
2016-05-20,10,5976,15.39
2016-05-20,11,6059,14.59
2016-05-20,12,6071,13.51
2016-05-20,13,6071,13.44
2016-05-20,14,6036,13.23
2016-05-20,15,5989,13.39
2016-05-20,16,5951,13.26
2016-05-20,17,5904,14.05
2016-05-20,18,5813,13.32
2016-05-20,19,5691,13.94
2016-05-20,20,5738,13.95
2016-05-20,21,5771,7.63
2016-05-20,22,5398,10.83
2016-05-20,23,4917,10.87
2016-05-20,24,4512,15.25
2016-05-21,1,4295,14.37
2016-05-21,2,4115,18.17
2016-05-21,3,4005,14.35
2016-05-21,4,3953,13.64
2016-05-21,5,3980,11.53
2016-05-21,6,4030,5.94
2016-05-21,7,4264,2.46
2016-05-21,8,4582,5.96
2016-05-21,9,4849,6.69
2016-05-21,10,5042,14.03
2016-05-21,11,5173,12.01
2016-05-21,12,5207,13.07
2016-05-21,13,5208,11.76
2016-05-21,14,5186,7.37
2016-05-21,15,5163,9.61
2016-05-21,16,5154,10.01
2016-05-21,17,5149,5.75
2016-05-21,18,5106,7.78
2016-05-21,19,5057,10.83
2016-05-21,20,5102,14.93
2016-05-21,21,5146,14.05
2016-05-21,22,4889,9.45
2016-05-21,23,4591,7.16
2016-05-21,24,4268,5.45
2016-05-22,1,4044,5.85
2016-05-22,2,3881,0.39
2016-05-22,3,3793,5.68
2016-05-22,4,3752,5.24
2016-05-22,5,3759,4.27
2016-05-22,6,3744,1.19
2016-05-22,7,3940,4.97
2016-05-22,8,4236,12.27
2016-05-22,9,4528,9.49
2016-05-22,10,4733,0.0
2016-05-22,11,4850,0.0
2016-05-22,12,4906,0.0
2016-05-22,13,4902,0.0
2016-05-22,14,4891,0.0
2016-05-22,15,4905,0.0
2016-05-22,16,4955,4.6
2016-05-22,17,5008,4.87
2016-05-22,18,4995,5.89
2016-05-22,19,4934,6.7
2016-05-22,20,4921,12.76
2016-05-22,21,5033,13.08
2016-05-22,22,4829,13.8
2016-05-22,23,4490,12.07
2016-05-22,24,4193,12.65
2016-05-23,1,3986,12.0
2016-05-23,2,3837,6.35
2016-05-23,3,3757,0.0
2016-05-23,4,3728,-1.21
2016-05-23,5,3733,-0.5
2016-05-23,6,3781,13.09
2016-05-23,7,3986,7.64
2016-05-23,8,4274,8.66
2016-05-23,9,4591,11.39
2016-05-23,10,4852,13.07
2016-05-23,11,5066,13.12
2016-05-23,12,5154,12.09
2016-05-23,13,5150,2.97
2016-05-23,14,5135,0.27
2016-05-23,15,5160,6.91
2016-05-23,16,5242,12.45
2016-05-23,17,5385,16.44
2016-05-23,18,5422,16.72
2016-05-23,19,5412,16.22
2016-05-23,20,5458,16.35
2016-05-23,21,5573,33.53
2016-05-23,22,5297,12.2
2016-05-23,23,4875,6.26
2016-05-23,24,4476,6.12
2016-05-24,1,4217,2.07
2016-05-24,2,4070,0.79
2016-05-24,3,4017,0.0
2016-05-24,4,4041,8.27
2016-05-24,5,4216,11.87
2016-05-24,6,4666,4.06
2016-05-24,7,5382,8.14
2016-05-24,8,5806,13.53
2016-05-24,9,6101,15.95
2016-05-24,10,6389,15.73
2016-05-24,11,6595,18.34
2016-05-24,12,6637,14.85
2016-05-24,13,6765,13.34
2016-05-24,14,6856,11.24
2016-05-24,15,6930,12.71
2016-05-24,16,7020,19.2
2016-05-24,17,7011,20.01
2016-05-24,18,6981,19.91
2016-05-24,19,6891,53.11
2016-05-24,20,6789,372.88
2016-05-24,21,6808,23.83
2016-05-24,22,6336,9.3
2016-05-24,23,5665,2.35
2016-05-24,24,5113,0.0
2016-05-25,1,4789,0.4
2016-05-25,2,4606,2.38
2016-05-25,3,4489,0.0
2016-05-25,4,4500,0.0
2016-05-25,5,4653,0.25
2016-05-25,6,5091,12.67
2016-05-25,7,5762,19.8
2016-05-25,8,6115,18.32
2016-05-25,9,6380,18.9
2016-05-25,10,6661,18.23
2016-05-25,11,6918,19.54
2016-05-25,12,7050,18.93
2016-05-25,13,7183,21.84
2016-05-25,14,7228,20.16
2016-05-25,15,7299,21.93
2016-05-25,16,7458,24.09
2016-05-25,17,7467,25.95
2016-05-25,18,7382,24.25
2016-05-25,19,7264,23.89
2016-05-25,20,7199,24.59
2016-05-25,21,7163,22.43
2016-05-25,22,6731,19.63
2016-05-25,23,6072,17.25
2016-05-25,24,5518,15.21
2016-05-26,1,5171,11.57
2016-05-26,2,4927,3.98
2016-05-26,3,4766,0.0
2016-05-26,4,4723,2.81
2016-05-26,5,4838,14.47
2016-05-26,6,5246,8.71
2016-05-26,7,5911,4.77
2016-05-26,8,6247,17.84
2016-05-26,9,6449,18.63
2016-05-26,10,6574,17.87
2016-05-26,11,6751,18.67
2016-05-26,12,6877,21.51
2016-05-26,13,6833,18.42
2016-05-26,14,6772,17.84
2016-05-26,15,6874,18.43
2016-05-26,16,6964,17.75
2016-05-26,17,7098,23.93
2016-05-26,18,7000,25.41
2016-05-26,19,6848,23.14
2016-05-26,20,6707,23.12
2016-05-26,21,6714,23.03
2016-05-26,22,6258,19.8
2016-05-26,23,5697,18.26
2016-05-26,24,5196,15.54
2016-05-27,1,4875,9.07
2016-05-27,2,4680,10.09
2016-05-27,3,4531,23.57
2016-05-27,4,4564,6.48
2016-05-27,5,4750,6.16
2016-05-27,6,5179,7.44
2016-05-27,7,5922,11.03
2016-05-27,8,6450,17.91
2016-05-27,9,6868,21.36
2016-05-27,10,7228,18.82
2016-05-27,11,7454,21.86
2016-05-27,12,7603,24.23
2016-05-27,13,7761,24.64
2016-05-27,14,7802,23.86
2016-05-27,15,7793,25.51
2016-05-27,16,7789,26.15
2016-05-27,17,7818,26.58
2016-05-27,18,7697,26.37
2016-05-27,19,7519,23.52
2016-05-27,20,7435,22.05
2016-05-27,21,7408,21.45
2016-05-27,22,6963,20.63
2016-05-27,23,6363,20.14
2016-05-27,24,5807,15.08
2016-05-28,1,5402,9.37
2016-05-28,2,5095,7.36
2016-05-28,3,4873,5.66
2016-05-28,4,4703,6.67
2016-05-28,5,4670,5.19
2016-05-28,6,4766,0.13
2016-05-28,7,5197,2.58
2016-05-28,8,5803,17.92
2016-05-28,9,6355,18.97
2016-05-28,10,6824,21.21
2016-05-28,11,7149,24.2
2016-05-28,12,7351,22.82
2016-05-28,13,7483,19.04
2016-05-28,14,7572,21.13
2016-05-28,15,7642,19.52
2016-05-28,16,7645,24.95
2016-05-28,17,7621,25.56
2016-05-28,18,7468,25.33
2016-05-28,19,7225,23.78
2016-05-28,20,7018,19.11
2016-05-28,21,6990,29.67
2016-05-28,22,6659,22.51
2016-05-28,23,6228,22.11
2016-05-28,24,5776,18.5
2016-05-29,1,5417,16.96
2016-05-29,2,5135,14.37
2016-05-29,3,4932,6.77
2016-05-29,4,2806,0.39
2016-05-29,5,0,3.34
2016-05-29,6,0,2.37
2016-05-29,7,0,7.96
2016-05-29,8,0,15.85
2016-05-29,9,0,17.56
2016-05-29,10,0,18.18
2016-05-29,11,0,14.35
2016-05-29,12,0,14.13
2016-05-29,13,0,14.38
2016-05-29,14,0,14.37
2016-05-29,15,0,15.49
2016-05-29,16,3755,17.62
2016-05-29,17,7434,18.6
2016-05-29,18,7325,20.18
2016-05-29,19,7162,16.66
2016-05-29,20,7053,14.32
2016-05-29,21,7091,15.75
2016-05-29,22,6716,17.0
2016-05-29,23,6130,15.82
2016-05-29,24,5567,15.77
2016-05-30,1,5226,26.59
2016-05-30,2,5019,14.85
2016-05-30,3,4899,21.19
2016-05-30,4,4879,14.37
2016-05-30,5,5029,20.17
2016-05-30,6,5505,14.1
2016-05-30,7,6333,15.69
2016-05-30,8,6896,15.61
2016-05-30,9,7270,18.87
2016-05-30,10,7586,19.9
2016-05-30,11,7798,21.13
2016-05-30,12,7864,19.6
2016-05-30,13,7936,27.21
2016-05-30,14,7964,27.29
2016-05-30,15,8057,405.74
2016-05-30,16,8146,93.6
2016-05-30,17,8108,41.76
2016-05-30,18,7946,36.45
2016-05-30,19,7715,40.69
2016-05-30,20,7508,27.45
2016-05-30,21,7309,41.39
2016-05-30,22,6792,28.85
2016-05-30,23,6149,18.9
2016-05-30,24,5551,17.0
2016-05-31,1,5166,32.89
2016-05-31,2,4904,23.51
2016-05-31,3,4776,10.86
2016-05-31,4,4719,10.87
2016-05-31,5,4866,7.29
2016-05-31,6,5334,13.27
2016-05-31,7,6086,17.36
2016-05-31,8,6580,19.9
2016-05-31,9,6927,19.15
2016-05-31,10,7198,23.17
2016-05-31,11,7374,25.17
2016-05-31,12,7434,23.57
2016-05-31,13,7503,27.21
2016-05-31,14,7557,24.21
2016-05-31,15,7650,22.55
2016-05-31,16,7718,34.23
2016-05-31,17,7681,421.32
2016-05-31,18,7412,23.7
2016-05-31,19,7148,24.29
2016-05-31,20,6848,20.49
2016-05-31,21,6764,22.89
2016-05-31,22,6284,17.92
2016-05-31,23,5638,15.9
2016-05-31,24,5107,3.63
2016-06-01,1,4754,4.77
2016-06-01,2,4563,1.99
2016-06-01,3,4465,2.18
2016-06-01,4,4418,0.0
2016-06-01,5,4527,0.0
2016-06-01,6,4994,1.19
2016-06-01,7,5647,3.64
2016-06-01,8,5959,0.0
